name,category,subcategory,confidence
Rupa Frontline DRAW Men's Trunk - 85 cm (M) : 1 Piece,Fashion & Accessories,Men's Fashion,0.33220481872558594
Rupa Frontline DRAW Men's Trunk - 90 cm (L) : 1 Piece,Fashion & Accessories,Men's Fashion,0.36504465341567993
Rupa Frontline Expando Men's Brief - 90 cm (L) : 2 Pieces,Fashion & Accessories,Women's Fashion,0.3
No Fuss Men's Crew Socks : 5 Units,Fashion & Accessories,Men's Fashion,0.34085458517074585
No Fuss Men's Shorts Combo D02 (M) : 2 Units,Fashion & Accessories,Men's Fashion,0.3619295656681061
No Fuss Men's Shorts Combo With Side Pockets - D01 (S) : 2 Units,Fashion & Accessories,Men's Fashion,0.4286697208881378
Rupa Frontline Expando Men's Brief - 85 cm (M) : 2 Pieces,Fashion & Accessories,Women's Fashion,0.3
Rupa Jon Obama Men's Brief - 80 cm (S) : 3 Piece,Fashion & Accessories,Men's Fashion,0.14821487665176392
Dutch Harbor Gent's Hanky - White : 6 Pieces,Fashion & Accessories,Women's Fashion,0.3
Rupa Jon Aceoe Men's Trunk - 100 cm (XXL) - Navy & Grey Melange : 2 Piece,Fashion & Accessories,Men's Fashion,0.2961499094963074
VIP Advanta White Men's Trunk - 80cm (S) - Assorted: 1 Piece,Fashion & Accessories,Men's Fashion,0.38702499866485596
No Fuss Gent's Hanky - White : 6 Pieces,Fashion & Accessories,Women's Fashion,0.3
No Fuss Gent's Hanky - White/Blue : 6 Pieces,Fashion & Accessories,Women's Fashion,0.3
No Fuss Men's Sneaker Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.4036670923233032
No Fuss Men's Ankle Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.4007052779197693
In Shape Ladies Inner Elastic Hipster Panties - B - 90 cm : 3 Pieces,Fashion & Accessories,Women's Fashion,0.5902841687202454
No Fuss Men's Sports Ankle Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.3901231586933136
No Fuss Men's Loafer Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.4046860933303833
Dutch Harbor Gent's Hanky - Multicolour : 6 Pieces,Party & Events,Party Supplies,0.23800155520439148
In Shape Ladies Inner Elastic Hipster Panties - C - 90 cm : 3 Pieces,Fashion & Accessories,Women's Fashion,0.5828347206115723
No Fuss Gent's Hanky - Multicolour : 6 Pieces,Party & Events,Party Supplies,0.2820626497268677
No Fuss Men's Loafer Socks - D2 : 3 Units,Fashion & Accessories,Men's Fashion,0.3987906873226166
FNF Crossline Men's Hanky - Multicolour : 3 Pieces,Party & Events,Party Supplies,0.2718323767185211
In Shape Ladies Inner Elastic Hipster Panties 8752 (85 cm) - 3 Pieces : 1 Unit,Fashion & Accessories,Women's Fashion,0.547623336315155
In Shape Ladies Inner Elastic Hipster Panties 2117 (85 cm) - 3 Pieces : 1 Unit,Fashion & Accessories,Women's Fashion,0.556266725063324
No Fuss Women's Hanky - Multicolour : 6 Pieces,Fashion & Accessories,Women's Fashion,0.34603819251060486
No Fuss Women's Hanky - White : 6 Pieces,Fashion & Accessories,Women's Fashion,0.34109556674957275
No Fuss Women's Sneaker Toe Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.40375781059265137
No Fuss Women's Thermal Thumb Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.3829643726348877
Brodees TriColour Printed Adjustable Unisex Cap : 1 Unit,Automotive,Cars & Motorbike,0.3232101798057556
No Fuss Women's Loafer Socks - D2 : 3 Units,Fashion & Accessories,Men's Fashion,0.36203688383102417
In Shape Ladies Inner Elastic Hipster Panties 8782 (85 cm) - 3 Pieces : 1 Unit,Fashion & Accessories,Women's Fashion,0.5444371700286865
No Fuss Women's Loafer Socks : 3 Units,Fashion & Accessories,Men's Fashion,0.3656371831893921
In Shape Ladies Inner Elastic Hipster Panties 8772 (85 cm) - 3 Pieces : 1 Unit,Fashion & Accessories,Women's Fashion,0.5427486896514893
Brodees TriColour Dupatta : 1 Unit,Books & Media,Musical Instruments,0.3
Cops Foam Single Side Black Belt (Ss35Rondo) : Size 42-44,Automotive,Cars & Motorbike,0.3264995813369751
Cops Leather Single Side Black Belt (Stichblk40) : Size 42-44,Fashion & Accessories,Men's Fashion,0.33992117643356323
Cops Leather Single Side Brown Belt (Lcovbrn40) : Size 42-44,Fashion & Accessories,Men's Fashion,0.33695390820503235
Cops Leather Single Side Black Belt (Lcovblk40) : Size 42-44,Fashion & Accessories,Women's Fashion,0.31957733631134033
Cops Italian Reversible Leather Black & Brown Belt (Rk35Rondo) : Size 42-44,Fashion & Accessories,Women's Fashion,0.3106748163700104
Cops Foam Single Side Brown Belt (Ss35Texas) : Size 42-44,Automotive,Cars & Motorbike,0.3239334523677826
Cops Stretchable Green Belt (Elastic35Grn) : 1 Unit,Sports & Fitness,Exercise Equipment,0.3006415367126465
Cops Italian Reversible Leather Black & Brown Belt (Rk35Lipari) : Size 42-44,Fashion & Accessories,Women's Fashion,0.3126122057437897
Cops Stretchable Black Belt (Elastic35Blk) : 1 Unit,Sports & Fitness,Exercise Equipment,0.30357229709625244
Cops Reversible Foam Black & Brown Belt (Al35Braid) : Size 42-44,Fashion & Accessories,Women's Fashion,0.3
Cops Italian Reversible Leather Black & Brown Belt (Al35Mild) : Size 42-44,Fashion & Accessories,Women's Fashion,0.324544221162796
Cops Italian Reversible Leather Black & Brown Belt (Al35Net) : Size 42-44,Fashion & Accessories,Women's Fashion,0.3197491765022278
Soft Animal,Pet Supplies,Cat Supplies,0.3116008937358856
Cops Leather Single Side Brown Belt (Stichbrn40) : Size 42-44,Fashion & Accessories,Men's Fashion,0.36716222763061523
Cops Reversible Foam Black & Brown Belt (Rk35Alce) : Size 42-44,Industrial & Scientific,Lab & Scientific,0.30225422978401184
Welcome to Aaraampur - A Sleepy Little Hill Town,Fashion & Accessories,Women's Fashion,0.3
My First Padded Board Books Of Times Table,Home & Living,Furniture,0.42858830094337463
Percy Jackson And The Titan'S Curse,Fashion & Accessories,Women's Fashion,0.3
The Incredible History Of India'S Geography,Fashion & Accessories,Men's Fashion,0.14852188527584076
Illustrated Stories Of Princess And Princesses,Fashion & Accessories,Women's Fashion,0.3
The Magic Of The Lost Temple,Jewelry & Watches,Fine Jewelry,0.23407340049743652
My First Padded Book Of Good Habits And Manners,Home & Living,Furniture,0.3270811438560486
Future Science & Technology,Industrial & Scientific,Lab & Scientific,0.27616485953330994
Percy Jackson And The Battle Of The Labyrinth (Book 4),Fashion & Accessories,Women's Fashion,0.3
Things That Go - Coloring And Sticker Activity Book (With 150+ Stickers),Books & Media,Books,0.38080117106437683
They Both Die At The End,Pet Supplies,Cat Supplies,0.07731959223747253
Lokpriya Baalgeet,Electronics,Home Appliances,0.3
Geronimo Stilton And The Kingdom Of Fantasy #01,Fashion & Accessories,Women's Fashion,0.3
My First Animal Sticker Book,Books & Media,Books,0.41522252559661865
The One And Only Ivan,Fashion & Accessories,Women's Fashion,0.3
Magnus Chase And The Ship Of The Dead (Book 3),Fashion & Accessories,Women's Fashion,0.3
Masha And The Bear - Friends Forever,Fashion & Accessories,Women's Fashion,0.3
All In One - Learn To Write,Fashion & Accessories,Women's Fashion,0.3
Short Stories From Panchatantra - Volume 1,Books & Media,Books,0.24136970937252045
Sudoku - Brain Games For Smart Minds Level 1 Simple,Toys & Games,Kids Toys,0.410518079996109
Dream Like A Unicorn - Reusable Wipe And Clean Activity Book,Books & Media,Books,0.35250329971313477
The Always Happy Series - Driggety Droo The very Determined Dragon - A fun Story About Never Giving Up - Beautifully Illustrated Picture Book For Children,Books & Media,Books,0.32599812746047974
Word Search - Mind Teaser,Fashion & Accessories,Women's Fashion,0.3
Dress Me Up Reusable Sticker Book For Chindren,Books & Media,Books,0.4025830626487732
All-Time Favourites For Children,Baby Products,Baby Care,0.26157698035240173
Colouring Book Of Fruits,Books & Media,Books,0.3081008791923523
How The Earth Got Its Beauty,Fashion & Accessories,Women's Fashion,0.3
101 Unicorn Colouring Book,Books & Media,Books,0.36771708726882935
Little Artist Series Animals,Toys & Games,Kids Toys,0.35217419266700745
Little Women,Fashion & Accessories,Women's Fashion,0.3
Diary Of A Wimpy Kid- Diper Overlode,Fashion & Accessories,Women's Fashion,0.3
Pawsome,Fashion & Accessories,Women's Fashion,0.3
The Upside-Down King,Fashion & Accessories,Women's Fashion,0.3
My First 3 Letter Words,Fashion & Accessories,Women's Fashion,0.3
Tales Of Mystery And Horror,Books & Media,Books,0.3598152995109558
My Big Wipe And Clean Book Of Three Letter Words For Kids,Books & Media,Books,0.3675118088722229
Sudoku - Brain Games For Smart Minds Box Set Of 4 Books,Toys & Games,Kids Toys,0.4163198471069336
Fairy Tales,Books & Media,Books,0.3000876009464264
555 SUPER FUN Activity Book for Smart Kids,Toys & Games,Kids Toys,0.4926295876502991
Dreamers Series: The Boy Who Wanted To Fly - JRD Tata,Fashion & Accessories,Women's Fashion,0.3
201 Maths Activity Book - Fun Activities And Math Exercises For Children,Books & Media,Books,0.4066403806209564
The Memoirs Of Sherlock Holmes,Books & Media,Books,0.3311164975166321
Word Search - Amazing Quest,Fashion & Accessories,Women's Fashion,0.3
The Little Prince,Home & Personal Care,Washing & Laundry,0.3
Colors - Illustrated Book On Colors,Books & Media,Books,0.3106381297111511
My First Pop Up Fairy Tales - Little Red Riding Hood,Toys & Games,Kids Toys,0.24712960422039032
Peppa Pig - First Sleepover - Read It Yourself Level 2,Health & Beauty,Health Care,0.2079983353614807
My First Abc Sticker Book,Books & Media,Books,0.487105131149292
"Baa, Baa, Black Sheep",Fashion & Accessories,Women's Fashion,0.24689984321594238
First Stories,Books & Media,Books,0.27511295676231384
Sudoku - Brain Games For Smart Minds Level 2 Medium,Toys & Games,Kids Toys,0.41310521960258484
Penguin Random House Diary Of A Wimpy Kid,Books & Media,Books,0.36927473545074463
Diary Of A Wimpy Kid- The Last Straw,Fashion & Accessories,Women's Fashion,0.3
The Very Hungry Caterpillar,Baby Products,Baby Care,0.3340088129043579
Percy Jackson And The Lightning Thief (Book 1),Books & Media,Books,0.3364497721195221
Space - Our Universe,Home & Living,Furniture,0.1537390649318695
Princess Fairy Tales Boxset,Party & Events,Party Supplies,0.39130181074142456
Princess Fairy Tales - Ten Traditional Fairy Tales For Children (Abridged and Retold With Large Font For Easy Reading) 8 Inches X 8 Inches - Hardback,Books & Media,Books,0.320010781288147
Dot To Dot,Party & Events,Party Supplies,0.2366611659526825
Animals Tales From Panchtantra,Pet Supplies,Cat Supplies,0.21884877979755402
My Big Wipe And Clean Book Of Alphabet For Kids,Books & Media,Books,0.38508033752441406
The Daughter From A Wishing Tree,Fashion & Accessories,Women's Fashion,0.3
Diary Of A Wimpy Kid- Wrecking Ball,Toys & Games,Kids Toys,0.3280048370361328
My First Fun Activity Boxset Of 4 Books,Toys & Games,Kids Toys,0.31088218092918396
World'S Greatest Sports Stars,Fashion & Accessories,Women's Fashion,0.3
Baby Touch-(Animals),Baby Products,Baby Care,0.39131635427474976
My First Sight Words And Sentences - Activity Book For Children,Books & Media,Books,0.4702081084251404
101 Witty Stories Of Akbar And Birbal - Collection Of Humorous Stories For Kids,Fashion & Accessories,Women's Fashion,0.3
The Canterville Ghost,Home & Living,Home Decor,0.24301046133041382
Unusual Tales From Indian Mythology,Fashion & Accessories,Men's Fashion,0.3464270532131195
The Long Haul (Diary Of A Wimpy Kid Book 9),Books & Media,Books,0.4128814935684204
Most Loved Amar Chitra Katha Stories,Fashion & Accessories,Women's Fashion,0.24107179045677185
The Book of Good Habits For Kids,Books & Media,Books,0.4053656756877899
My First 1000 Words,Fashion & Accessories,Women's Fashion,0.3
Gopi Diaries-Coming Home,Home & Living,Home Decor,0.2530660033226013
Writing Practice Boxset,Fashion & Accessories,Women's Fashion,0.3
My First Pop Up Fairy Tales - Pinocchio,Party & Events,Party Supplies,0.27258938550949097
Colouring Books Boxset,Books & Media,Musical Instruments,0.3448891043663025
My Little Book Of Lakshmi,Books & Media,Books,0.3584538698196411
How The Sea Became Salty,Fashion & Accessories,Women's Fashion,0.3
Meri Pratham Hindi Sulekh Shabd Gyaan,Fashion & Accessories,Women's Fashion,0.4263797700405121
Reusable Wipe And Clean Book Tracing - Lines Patterns,Home & Personal Care,Washing & Laundry,0.30525219440460205
Knowledge Encyclopedia - World History,Fashion & Accessories,Women's Fashion,0.3
Cursive Handwriting - Word Family,Fashion & Accessories,Women's Fashion,0.3
101 Word Search Activity Book,Books & Media,Books,0.44342270493507385
Diary Of A Wimpy Kid (Book 1),Books & Media,Books,0.4480525851249695
My First Book Of Fruits,Books & Media,Books,0.37024766206741333
Baby Touch,Baby Products,Baby Care,0.4631360173225403
Seek And Find - Animals,Fashion & Accessories,Women's Fashion,0.3
My First 5 Minutes Fairy Tales Little Red Riding Hood,Toys & Games,Kids Toys,0.2101677507162094
101 Brain Booster Activity Book,Toys & Games,Video Games,0.2687053382396698
The Illustrated Stories Of Akbar And Birbal,Fashion & Accessories,Women's Fashion,0.3
Dog Man #03,Pet Supplies,Dog Supplies,0.34659284353256226
Peppa Pig Early Learning Library (English-Hindi),Books & Media,Books,0.29733458161354065
World'S Greatest Leaders,Fashion & Accessories,Women's Fashion,0.3
Cursive Handwriting - Capital Letters,Fashion & Accessories,Women's Fashion,0.3
The Wonderful Things You Will Be,Fashion & Accessories,Women's Fashion,0.3
The Bravest Fox - Read It Yourself With Ladybird,Fashion & Accessories,Women's Fashion,0.3
My First Shaped Board Book - Illustrated Vishnu Hindu Mythology Picture Book for Kids Age 2+ (Indian Gods and Goddesses),Books & Media,Books,0.4282790422439575
Percy Jackson And The Last Olympian (Book 5),Fashion & Accessories,Women's Fashion,0.3
Day The Crayons Quit,Home & Personal Care,Household Cleaning,0.2398664504289627
Diary Of A Wimpy Kid- Old School,Books & Media,Books,0.4102562963962555
Touch And Feel Playbook (The Very Hungry Caterpillar),Toys & Games,Kids Toys,0.3225075602531433
The Serpent'S Revenge,Books & Media,Books,0.16731904447078705
The Man From The Egg,Toys & Games,Kids Toys,0.18753111362457275
One Of Us Is Next,Fashion & Accessories,Men's Fashion,0.17567312717437744
Diary Of A Wimpy Kid - Box Of Books (Books 1 - 13 + Diy Book),Books & Media,Books,0.5014638900756836
Geronimo Stilton And The Kingdom Of Fantasy #02,Fashion & Accessories,Women's Fashion,0.3
Strangus Derangus & Other Adventures of Little Shambu - (Book 1),Books & Media,Books,0.3815292418003082
Geronimo Stilton #65,Jewelry & Watches,Fine Jewelry,0.24083125591278076
Pokemon,Sports & Fitness,Sports Equipment,0.26242852210998535
The Secret Garden,Garden & Outdoor,Gardening,0.4164470434188843
"Fortune India - January, 2024",Grocery & Food,Pantry Essentials,0.3
India Today Hindi Sahitya Varshiki Special 2023,Fashion & Accessories,Women's Fashion,0.27320295572280884
Holes,Industrial & Scientific,Lab & Scientific,0.16371217370033264
"The Week India - January 14, 2024",Fashion & Accessories,Women's Fashion,0.3
India Today English Best Colleges Edition - 3rd July Issue,Fashion & Accessories,Women's Fashion,0.19447475671768188
Seek And Find - Home,Fashion & Accessories,Women's Fashion,0.3
Dog Man #07,Pet Supplies,Dog Supplies,0.32896965742111206
"The Week India - January 21, 2024",Fashion & Accessories,Women's Fashion,0.3
"Outlook Business - January, 2024",Beauty & Personal Care,Skincare,0.11960981786251068
"Outlook Money - January, 2024",Beauty & Personal Care,Skincare,0.12756600975990295
"The House Of Hades (Heroes Of Olympus Book 4) (Heroes Of Olympus, 4)",Industrial & Scientific,Lab & Scientific,0.3
Stellarlune (Keeper Of The Lost Cities Book 9),Books & Media,Books,0.2210206687450409
"BW Businessworld - 13th January, 2024",Fashion & Accessories,Women's Fashion,0.3
BW Wellbeing Cultivating Calm,Fashion & Accessories,Women's Fashion,0.3
"Moody Vitamin C Body Wash with Fruit AHA's, Grapefruit",Health & Beauty,Health Care,0.3937349021434784
"Open - 22nd January, 2024",Party & Events,Event Planning,0.17072157561779022
The Body Shop British Rose Shower Gel,Health & Beauty,Beauty & Makeup,0.3530847430229187
Chemist At Play Aqua Unisex Under Arm Roll-On,Sports & Fitness,Exercise Equipment,0.3203001916408539
MCaffeine Naked & Raw Coffee Body Scrub,Health & Beauty,Health Care,0.34410375356674194
"Open - 15th January, 2024",Party & Events,Event Planning,0.14645369350910187
Fabessentials Lavender Glycerin Bathing Bar,Personal Care,Health & Wellness,0.3009355664253235
Arata Cherry Blossom Body Wash,Fashion & Accessories,Women's Fashion,0.3
Chemist At Play Exfoliating Body Wash,Home & Personal Care,Household Cleaning,0.39005762338638306
Fabessentials Rose Glycerin Bathing Bar,Home & Personal Care,Washing & Laundry,0.3
Fabessentials Sandalwood Glycerin Bathing Bar,Fashion & Accessories,Women's Fashion,0.3
Chemist At Play Acne Control Body Wash,Beauty & Personal Care,Skincare,0.4293116629123688
The Body Shop Strawberry Shower Gel,Personal Care,Health & Wellness,0.34556522965431213
Chemist At Play Odour Control Unisex Under Arm Roll-On,Industrial & Scientific,Lab & Scientific,0.36406922340393066
The Body Shop Olive Shower Gel,Personal Care,Health & Wellness,0.32259076833724976
The Body Shop Satsuma Shower Gel,Personal Care,Health & Wellness,0.3190458118915558
Fabessentials Orange Neroli Glycerin Bathing Bar,Home & Personal Care,Washing & Laundry,0.3
The Body Shop British Rose Body Butter,Beauty & Personal Care,Makeup,0.3217095136642456
Minimalist Niacinamide 5% Body Lotion,Beauty & Personal Care,Makeup,0.22473853826522827
Fabessentials Vitamin C - Citrus Fruits Hand Cream,Health & Beauty,Health Care,0.4529534876346588
Fabessentials Avacado Lychee Hand Cream,Beauty & Personal Care,Makeup,0.3647178113460541
Fabessentials Neem Aloe Vera Glycerin Bathing Bar,Home & Personal Care,Washing & Laundry,0.3
The Skin Story Avocado Restorative Body Lotion,Beauty & Personal Care,Skincare,0.3730138838291168
Kimirica Love Story Bubble Bath,Home & Living,Home Decor,0.21150237321853638
Kimirica Tropical Forest Bubble Bath,Home & Personal Care,Household Cleaning,0.1882917582988739
Fabessentials Vanilla Cinnamon Handmade Bathing Bar,Health & Beauty,Health Care,0.37255024909973145
Soulflower Bath Salt Special Pack,Garden & Outdoor,Gardening,0.3919040858745575
Fabessentials Cedarwood Patchouli Handmade Bathing Bar,Garden & Outdoor,Outdoor Living,0.46224719285964966
Arata Rose & Patchouli Body Wash,Fashion & Accessories,Women's Fashion,0.3
Kimirica Love Story Gardenia & Night Blooming Jasmine Winter Hand Cream,Fashion & Accessories,Women's Fashion,0.3
Arata Vitamin C Body Wash,Health & Beauty,Health Care,0.42591819167137146
The Body Shop British Rose Body Yogurt,Party & Events,Party Supplies,0.35849520564079285
Arata Hydrating & Non-Drying Body Wash,Home & Personal Care,Washing & Laundry,0.3469413220882416
Fabessentials Lavender Coconut Organic Handmade Bathing Bar,Health & Beauty,Health Care,0.3530888855457306
MCaffeine Naked & Raw Coffee Body Shimmer,Fashion & Accessories,Women's Fashion,0.3
