name,mrp,our_price,category,subcategory,unit,discount,quantity,unit_price,product_url,sub-category,image,status,stock_count,is_dmart_exclusive,productid,brand,imageurl,isavailable,createdat,updatedat,details
Pigeon Stainless Steel Knife Set : 3 Pieces,545.0,545.0,Uncategorized,,3 pc,,,,,,,,,,,,,,,,
Crystal Electric Gas Lighter :1 Unit,220.0,220.0,Lighting & Electrical,light,1 Unit,,,,,,,,,,,,,,,,
Beezy Brass Chakli Sancha with 6 Jalis (Chakli Maker) : 1 Unit,1183.0,1183.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Masala Spice Box : 1 Unit,570.0,570.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Beezy Aluminium Puri Press No.5 : 1 Unit,1185.0,1185.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
D Homes Scissor Set (Jinda) : 2 Pieces,110.0,110.0,Uncategorized,,2 pc,,,,,,,,,,,,,,,,
Silicon Kitchen Spatula & Brush Tool : 1 Set,110.0,110.0,Cleaning Tools,brush,,,,,,,,,,,,,,,,,
Command Clear Décor Clips : 20 Pieces,275.0,275.0,Uncategorized,,20 pc,,,,,,,,,,,,,,,,
Bamboo Chopping Board (33 x 24 x 1.4 cm) : 1 Unit,250.0,250.0,Lighting & Electrical,pin,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Grill Jali With Wooden Handle : 1 Unit,129.0,129.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Command Small Wire Hooks : 3 Pieces,169.0,169.0,Uncategorized,,3 pc,,,,,,,,,,,,,,,,
Anjali Kitchenware Utility Set Super : 3 Pieces,225.0,225.0,Home Utility & Organisers,utility,3 pc,,,,,,,,,,,,,,,,
Elephant stainless steel Atta/Maida(With Joint) Chani (20 Cm) : 1 Unit,249.0,249.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Nova Stainless Steel Baby Spoon Set : 6 Units,149.0,149.0,Uncategorized,,6 Unit,,,,,,,,,,,,,,,,
Beezy Gas Lighter Peeler & Knife : 3 Units,109.0,109.0,Lighting & Electrical,light,3 Unit,,,,,,,,,,,,,,,,
Crystal Xpress Pull N Chopper Mini : 1 Unit,495.0,495.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Unistar Stainless Steel Sink Strainer : 1 Unit,119.0,119.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Aluminium Cake Baking Mould - Assorted Shapes : 1 Unit,140.0,140.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Plastic Soap Dispenser - Natural : 1 Unit,499.0,499.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Stainless Steel Gas Trolley : 1 Unit,450.0,450.0,Bags & Accessories,trolley,1 Unit,,,,,,,,,,,,,,,,
Bamboo Chopping Board (28 x 20 x 0.9 cm) : 1 Unit,135.0,135.0,Lighting & Electrical,pin,9 cm,,,,,,,,,,,,,,,,
Bamboo Chopping Board (26 x 16 x 0.9 cm) : 1 Unit,110.0,110.0,Lighting & Electrical,pin,9 cm,,,,,,,,,,,,,,,,
Gokul Stainless Steel Fancy Water Jug : 1.5 Litres,500.0,500.0,Uncategorized,,,,,,,,,,,,,,,,,,
Veer Stainless Steel Bidding Tope Set : 3 Units,369.0,369.0,Uncategorized,,3 Unit,,,,,,,,,,,,,,,,
Om White Polpat (Roti Roller / Chakla) : 1 Unit,250.0,250.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Butter Dish : 250 ml,248.0,248.0,Uncategorized,,250 ml,,,,,,,,,,,,,,,,
Beezy Adjustable Slicer - Balck : 1 Unit,340.0,340.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Elephant Stainless Steel Oil Frying Strainer & Serving Tong  : 1 Unit,209.0,209.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Cloth Clip : 1 Unit,130.0,130.0,Clothing,cloth,1 Unit,,,,,,,,,,,,,,,,
Beezy Stainless Steel Ice Cream Scoop : 1 Unit,275.0,275.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Elephant stainless steel Multi Purpose Fridge Basket (25 Cm) : 1 Unit,1449.0,1449.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Round Table Ring : 1 Unit,49.0,49.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Coconut Scraper - Sleekmate : 1 Unit,425.0,425.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Unistar Stainless Steel Heavy Accord Tea Strainer : 1 Unit,49.0,49.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Crystal Stainless Steel Small Strainer : 1 Unit,160.0,160.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Tadkavati Wire Handle (No. 5) : 1 Unit,265.0,265.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Command Micro Hooks : 3 Pieces,99.0,99.0,Uncategorized,,3 pc,,,,,,,,,,,,,,,,
Steel Chakali Sancha : 1 Unit,449.0,449.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Wonderchef Glory Stainless Steel 6 Blade String Chopper : 900 ml,800.0,800.0,Uncategorized,,900 ml,,,,,,,,,,,,,,,,
Princeware Maharaja Storage Plastic Basket (Pink) : 1 Unit,518.0,518.0,Home Utility & Organisers,storage,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Oil Funnel : 1 Unit,344.0,344.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
D Homes 10 Pieces Egg Saver Box - Assorted : 1 Unit,100.0,100.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Joyo Knit Masala Box - Brown : 1 Unit,289.0,289.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Crystal Stainless Steel Fine Grater : 1 Unit,150.0,150.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Joyo Cooking Oil Dispenser : 1 Litre,100.0,100.0,Uncategorized,,,,,,,,,,,,,,,,,,
Anjali Manual Hand Juicer Ras Dhara : 1 Unit,649.0,649.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Multi Use Stainless Steel Fruit & Vegetable Basket : 1 Unit,299.0,299.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Beezy Mug Jumbo 400Ml With Lid - Red : 1 unit,299.0,299.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Marble Pestel (khalbatta)  : 1 Unit,559.0,559.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch Multi-purpose Scissors : 1 Unit,229.0,229.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Femora Borosilicate Glass Oil Dispenser With Stainless Steel Lid : 500 ml,600.0,600.0,Pet Supplies,cat,500 ml,,,,,,,,,,,,,,,,
Crystal Stainless Steel Pizza Cutter : 1 Unit,170.0,170.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Bergner Renberg Knife Set (Black) - 6 Pieces : 1 Unit,595.0,595.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Serving  Spoons Coper Hammered Handle : 3 Piece,657.0,657.0,Uncategorized,,3 pc,,,,,,,,,,,,,,,,
Indigo Metalware Oregano & Chilli Flakes Dispenser - Natural : 2 Pieces,163.0,163.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Priya Stainless Steel Round Kitchen 2 Step Basket Trolley : 1 Unit,2500.0,2500.0,Bags & Accessories,trolley,1 Unit,,,,,,,,,,,,,,,,
HAZEL Cooker Separator With Lifter (2x500 ml) - Set of 2 Containers : 1 Unit,1179.0,1179.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Elephant stainless steel Multi Utility Basket (25.5 X 34.5 Cm) : 1 Unit,839.0,839.0,Home Utility & Organisers,utility,1 Unit,,,,,,,,,,,,,,,,
Steel Puri Jhara : 1 Unit,88.0,88.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Joyo Knit Masala Box - Sky Dark Grey : 1 Unit,289.0,289.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Beezy Stainless Steel Pavbhaji Mesher Dlx : 1 Unit,200.0,200.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Kvg Gas Cleaning Brush - Set Of 3 : 1 Unit,110.0,110.0,Cleaning Tools,cleaning,,,,,,,,,,,,,,,,,
Anjali Stainless Steel Medu Wada Maker : 1 Unit,345.0,345.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Command Medium Designer Hooks : 2 Pieces,199.0,199.0,Uncategorized,,2 pc,,,,,,,,,,,,,,,,
Steel Lemon Squeezer : 1 Unit,390.0,390.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Joyo Fridge Storage Tray : 1 Unit,86.0,86.0,Home Utility & Organisers,storage,1 Unit,,,,,,,,,,,,,,,,
Crystal Cut Peel & Slice 3 Pcs (Value Pack) : 1 Units,210.0,210.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Elephant stainless steel Sink Basket (34 X 22 Cm) : 1 Unit,1670.0,1670.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Juice Strainer : 1 Unit,440.0,440.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Damru Glass - 320 ml : 3 Pieces,179.0,179.0,Uncategorized,,3 pc,,,,,,,,,,,,,,,,
Elephant stainless steel Whisk (20 Cm) : 1 Unit,85.0,85.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Tong - UTP10 : 1 Unit,199.0,199.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Knife & Peeler Set (3 Knives + 1 Peeler) : 1 Unit,155.0,155.0,Uncategorized,,4 pc,,,,,,,,,,,,,,,,
Elephant Stainless Steel Tea Strainer Wire Handle (8.5 cm) : 1 Unit,49.0,49.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Crystal 2-In-1 Lemon Squeezer Cum Opener - Assorted : 1 Unit,145.0,145.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Kvg Stainless Steel Straw With Cleaning Brush Set - 5 Pieces : 1 Unit,149.0,149.0,Cleaning Tools,cleaning,,,,,,,,,,,,,,,,,
Stainless Steel Multifunctional 3-In-1 Peeler : 1 Unit,100.0,100.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Fantastique Deluxe Vegetable Cutter : 1 Unit,380.0,380.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Crystal Sleek Chopping Board Small - Assorted : 1 Unit,225.0,225.0,Lighting & Electrical,pin,1 Unit,,,,,,,,,,,,,,,,
Wonderchef Egg Boiler : 350 W,1800.0,1800.0,Uncategorized,,,,,,,,,,,,,,,,,,
Femora Borosilicate Glass Oil Sprayer - Blue : 200 ml,385.0,385.0,Pet Supplies,cat,200 ml,,,,,,,,,,,,,,,,
Beezy Stainless Steel Juicy Glass Stand : 1 Unit,499.0,499.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Beezy Alluminium Fruit Juicer : 1 Unit,1388.0,1388.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Stainless Steel Puran Machine Deluxe With 5 Jali : 1 Unit,755.0,755.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Small Steel Knife (08) : 1 Unit,77.0,77.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
D Homes Multi Tool Set - 6 Pieces : 1 Unit,555.0,555.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Anjali Coconut Scraper (Premier) : 1 Unit,345.0,345.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Beezy Plastic Spice Rack Set : 12 Pieces,1040.0,1040.0,Home Utility & Organisers,rack,,,,,,,,,,,,,,,,,
Princeware Maharaja Plastic Storage Basket (Blue) : 1 Unit,518.0,518.0,Home Utility & Organisers,storage,1 Unit,,,,,,,,,,,,,,,,
Beezy Plastic Spice Rack Set - 16 Piece : 1 Unit,1290.0,1290.0,Home Utility & Organisers,rack,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Nylon + Steel Serving Spoons Set (Black) - 5 Piece : 1 Unit,759.0,759.0,Uncategorized,,,,,,,,,,,,,,,,,,
Steel Chef Knife - 6 inch : 1 Unit,135.0,135.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Right Kitchen Cylinder Trolley -30.5X10X30.5 cm : 1 Unit,280.0,280.0,Bags & Accessories,trolley,1 Unit,,,,,,,,,,,,,,,,
Joyo Flexi Silicone Ice Cube Rectangular Tray - Red : 1 Unit,349.0,349.0,Lighting & Electrical,flex,1 Unit,,,,,,,,,,,,,,,,
Measuring Cup Set (Multicolour) - 6 Pieces : 1 Unit,80.0,80.0,Uncategorized,,,,,,,,,,,,,,,,,,
Femora Oval Acacia Wooden Chopping Board - Natural : 1 Unit,600.0,600.0,Lighting & Electrical,pin,1 Unit,,,,,,,,,,,,,,,,
Joyo Flexi Silicone Ice Cube Rectangular Tray - Blue : 1 Unit,349.0,349.0,Lighting & Electrical,flex,,,,,,,,,,,,,,,,,
Femora Rectangle Acacia Wooden Chopping Board - Natural :1 Unit,550.0,550.0,Lighting & Electrical,pin,1 Unit,,,,,,,,,,,,,,,,
All Time Plastic Multipurpose Big Scoop  : 2 Pieces,120.0,120.0,Uncategorized,,2 pc,,,,,,,,,,,,,,,,
Beezy Travelling Folding Knife - Assorted : 1 Unit,99.0,99.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Priya Stainless Steel Omega 2 Shelf Plate & Cutlery Stand : 1 Unit,2250.0,2250.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Beezy Stainless Steel Apple Cutter : 1 Unit,119.0,119.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Wire Pakad - Red Wire - 25 cm : 1 Unit,149.0,149.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Potato Masher - 24 cm : 1 Unit,198.0,198.0,Gardening,pot,1 Unit,,,,,,,,,,,,,,,,
Beezy Egg Cutter Plastic - Assorted : 1 Unit,149.0,149.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Brass Bhog (Prasad) Serving Plate : 1 Unit,100.0,100.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
HAZEL Stainless Steel Coconut Scraper : 1 Unit,249.0,249.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Cocktail Shaker : 500 ml,248.0,248.0,Uncategorized,,500 ml,,,,,,,,,,,,,,,,
Priya Stainless Steel Multipurpose Penguine Square Basket : 1 Unit,1200.0,1200.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Amson Multipurpose Plastic Funnel (Assorted) - Set of 2 : 1 Unit,80.0,80.0,Uncategorized,,,,,,,,,,,,,,,,,,
Femora Oil Dispenser Glass Bottle With Grey Silicone Brush : 350 ml,420.0,420.0,Cleaning Tools,brush,350 ml,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Serving Bucket : 350 ml,198.0,198.0,Uncategorized,,350 ml,,,,,,,,,,,,,,,,
Stainless Steel Pav Bhaji Plate - Oval Shape : 1 Unit,190.0,190.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Nova Stainless Steel Baby Fork Set : 6 Units,149.0,149.0,Uncategorized,,6 Unit,,,,,,,,,,,,,,,,
Priya Stainless Steel Gas Trolley With Wheels - 12 Inches : 1 Unit,1375.0,1375.0,Bags & Accessories,trolley,1 Unit,,,,,,,,,,,,,,,,
All Time Plastic Beaute Strainer Decorative : 3 Pieces,148.0,148.0,Home Decor,decor,3 pc,,,,,,,,,,,,,,,,
Anjali Cut & Wash Chopping Board - Deluxe : 1 Unit,465.0,465.0,Lighting & Electrical,pin,1 Unit,,,,,,,,,,,,,,,,
Bergner Master Pro Stainless Steel Whisk - Black : 1 Unit,495.0,495.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
D Homes Stainless Steel Oil Kettle : 600 ml,245.0,245.0,Uncategorized,,600 ml,,,,,,,,,,,,,,,,
All Time Easy Chopping Board - Moonlight : 1 Unit,295.0,295.0,Lighting & Electrical,light,1 Unit,,,,,,,,,,,,,,,,
Nakshatra Stainless Steel See Through Cannister : 1 Litres,250.0,250.0,Uncategorized,,,,,,,,,,,,,,,,,,
KVG Kabab Stick - 15 cm : 50 Skewers,65.0,65.0,Uncategorized,,,,,,,,,,,,,,,,,,
Beezy Hot Mat With Stand - Red : 1 Unit,210.0,210.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Round Potato Masher With Wooden Handle : 1 Unit,99.0,99.0,Gardening,pot,1 Unit,,,,,,,,,,,,,,,,
Anjali Pizza Cutter : 1 Unit,55.0,55.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Right Kitchen Oven Stand - 56X46X33 cm : 1 Unit,1652.0,1652.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Priya Stainless Steel Multipurpose Oval Dolphine Basket : 1 Unit,1200.0,1200.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Wooden Knife (1.51mm) : 1 Unit,155.0,155.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
KVG Kabab Stick - 20 cm : 50 Skewers,75.0,75.0,Uncategorized,,,,,,,,,,,,,,,,,,
D Homes Scissor Set (Xinyi) : 3 Pieces,170.0,170.0,Uncategorized,,3 pc,,,,,,,,,,,,,,,,
All Time  Precise Measuring Spoons  Multi Colour : 6 Pieces,90.0,90.0,Uncategorized,,6 pc,,,,,,,,,,,,,,,,
Joyo Better Home Homio Kitchen Basket : 1 Unit,586.0,586.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Joyo Capsule Pop Up Ice Tray With Lid - Blue : 1 Unit,174.0,174.0,Uncategorized,,,,,,,,,,,,,,,,,,
All Time Clubs Ice Tray - White : 1 Unit,170.0,170.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Pinnacle Ice Brick - 330 ml (Blue) Set Of 2 : 1 Unit,150.0,150.0,Lighting & Electrical,pin,,,,,,,,,,,,,,,,,
Priya Stainless Steel Happy Home Plate Stand : 1 Unit,2250.0,2250.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Karp Plastic Reusable Ice Popsicle (Kulfi Maker) - Pink : Set of 6,499.0,499.0,Lighting & Electrical,pin,6 Unit,,,,,,,,,,,,,,,,
Joyo Pop Up Ice Tray Round - Blue : 1 Unit,162.0,162.0,Uncategorized,,,,,,,,,,,,,,,,,,
Bergner Master Pro Stainless Steel Hand Grater - Silver : 1 Unit,495.0,495.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Steel Knife (10) : 1 Unit,77.0,77.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Femora Kitchen Storage Glass Jar With Steel Golden Lid : 700 ml,325.0,325.0,Home Utility & Organisers,storage,700 ml,,,,,,,,,,,,,,,,
Indigo Metalware Stainless Steel Tong - MTS7 - 24 cm : 1 Unit,98.0,98.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Karp Plastic Reusable Ice Popsicle (Kulfi Maker) - Green : Set of 6,499.0,499.0,Uncategorized,,6 Unit,,,,,,,,,,,,,,,,
Candy Plastic Ice Tray : 2 Units,110.0,110.0,Uncategorized,,2 Unit,,,,,,,,,,,,,,,,
Stainless Steel Frying Tong : 1 Unit,165.0,165.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Stainless Steel Big Strainer : 1 Unit,220.0,220.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Disney  Joyo Flexi Ice Candy Round - Pink : 1 Unit,231.0,231.0,Lighting & Electrical,flex,,,,,,,,,,,,,,,,,
Dr.WaterR Stainless Steel Milk Frother : 400 ml,1499.0,1499.0,Uncategorized,,400 ml,,,,,,,,,,,,,,,,
Stainless Steel Gas Round Trolley : 1 Unit,300.0,300.0,Bags & Accessories,trolley,1 Unit,,,,,,,,,,,,,,,,
All Time Plastic Small Chopping Mat (320x250x2 mm) : 3 Pieces,390.0,390.0,Lighting & Electrical,pin,3 pc,,,,,,,,,,,,,,,,
Bergner Master Pro Stainless Steel Pizza Cutter : 1 Unit,495.0,495.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Plastic Home Made Kulfi Maker - Assorted : 1 Unit,130.0,130.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
All Time XO Ice Tray - Grey : 1 Unit,170.0,170.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Sevenstar Cotton Kitchen Apron - Brown : 1 Unit,170.0,170.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Sevenstar Cotton Kitchen Apron - Yellow : 1 Unit,170.0,170.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Japa Denim Kitchen Apron - A2-717 : 1 Unit,285.0,285.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Japa Denim Kitchen Apron - A4-719 : 1 Unit,285.0,285.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Sevenstar Cotton Kitchen Apron - Peacock Green : 1 Unit,170.0,170.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Japa Denim Kitchen Apron - A3-718 : 1 Unit,285.0,285.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Sevenstar Cotton Kitchen Apron - Blue : 1 Unit,170.0,170.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Japa Denim Kitchen Apron - A1-716 : 1 Unit,285.0,285.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Vaa Kitchen Utility Set (Blue) - 3 Pieces : 1 Unit,500.0,500.0,Home Utility & Organisers,utility,1 Unit,,,,,,,,,,,,,,,,
Vaa Kitchen Utility Set (Green) - 3 Pieces : 1 Unit,500.0,500.0,Home Utility & Organisers,utility,1 Unit,,,,,,,,,,,,,,,,
Vaa Kitchen Utility Set (Dark Grey) - 3 Pieces : 1 Unit,500.0,500.0,Home Utility & Organisers,utility,1 Unit,,,,,,,,,,,,,,,,
Vaa Kitchen Utility Set (Orange) - 3 Pieces : 1 Unit,500.0,500.0,Home Utility & Organisers,utility,1 Unit,,,,,,,,,,,,,,,,
Vaa Kitchen Utility Set (Light Grey) - 3 Pieces : 1 Unit,500.0,500.0,Home Utility & Organisers,utility,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Scrub Sponge Large : 3 Units,105.0,105.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Scrub Pad : 5 Units,75.0,75.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Reflect Scrub Pads - 7.5x10 cm : 5 Units,70.0,70.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Reflect Sponge Wipe - 20x17.5 cm : 5 Units,220.0,220.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Reflect Stainless Steel Scrub : 1 Unit,20.0,20.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Stainless Steel Scrubber + Scrub Pad Combo : 1 Unit,40.0,40.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Reflect Stainless Steel + Scrub Pad : 1 Unit,30.0,30.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch-Brite Scrub Pad 9.5x14 cm : 3 Units,95.0,95.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Gala Scrub Pad : 5 Units,85.0,85.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Gala Super Scrub : 2 Units,85.0,85.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Steel Scrubber : 3 Units,150.0,150.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Gala Double Hockey Toilet Brush : 1 Unit,170.0,170.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Force 10 Double Sided Hockey Toilet Brush : 1 Unit,149.0,149.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Scotch-Brite Jet Scrubber : 1 Unit,160.0,160.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Force 10 Handle Scrubber : 1 Unit,135.0,135.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Gala Double Hockey Toilet Brush With Holder Stand - Grey : 1 Unit,280.0,280.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Gala Super Scrub : 1 Unit,45.0,45.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Silver Spark Scrub Pads : 6 Units,108.0,108.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Scotch-Brite Scrub Sponge 9.5x6 cm : 2 Unit,40.0,40.0,Uncategorized,,2 Unit,,,,,,,,,,,,,,,,
Reflect Sponge Scrub - 10 x 7 cm : 2 Units,50.0,50.0,Uncategorized,,2 Unit,,,,,,,,,,,,,,,,
Gebi Super Spin Mop Stainless Steel Spinner (Turquoise Blue) : 1 Unit,1499.0,1499.0,Cleaning Tools,mop,1 Unit,,,,,,,,,,,,,,,,
Gala Cloth Brush : 1 Unit,120.0,120.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Gala Double Hockey Antibacterial Toilet Brush : 1 Unit,205.0,205.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Gala T-mop Floor Cleaner Blue : 1 Unit,245.0,245.0,Cleaning Tools,cleaner,1 Unit,,,,,,,,,,,,,,,,
Gala Toilex Square Brush with Square Container : 1 Unit,265.0,265.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Gebi Bucket Mop Handle Set (Turquoise Blue) : 1 Unit,499.0,499.0,Cleaning Tools,mop,1 Unit,,,,,,,,,,,,,,,,
Gala Stylo Sink Brush : 1 Unit,180.0,180.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Gebi Bathroom & Window Wiper (Assorted) : 1 Unit,119.0,119.0,Cleaning Tools,wiper,1 Unit,,,,,,,,,,,,,,,,
Beezy 2 In 1 Soap Dispenser With Sponge Holder : 1 Unit,249.0,249.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Gala Toilean Toilet Brush : 1 Unit,140.0,140.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Double Side Toilet Brush : 1 Unit,250.0,250.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Toilet Brush Round Holder : 1 Unit,300.0,300.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Power Scrub : 1 Unit,55.0,55.0,Uncategorized,,1 Unit,,,,,,,,,,,,,,,,
Gala Long Handle Tile Cleaner Blue : 1 Unit,200.0,200.0,Cleaning Tools,cleaner,1 Unit,,,,,,,,,,,,,,,,
Reflect Kitchen Sponge Scrubber - Set of 2 : 1 Unit,40.0,40.0,Home Decor,kitchen,1 Unit,,,,,,,,,,,,,,,,
Scotch Brite Kitchen Sink Brush : 1 Unit,160.0,160.0,Cleaning Tools,brush,1 Unit,,,,,,,,,,,,,,,,
Plastic Cleaning Brush With Handle : 1 Unit,165.0,165.0,Cleaning Tools,cleaning,1 Unit,,,,,,,,,,,,,,,,
